src,tgt,weight,transmitter,receptor
CEPDL,VA12,1,dopamine,dop-1
CEPDL,VA12,1,dopamine,dop-3
CEPDL,VA12,1,dopamine,lgc-53
CEPDL,VB01,1,dopamine,dop-1
CEPDL,VB01,1,dopamine,dop-3
CEPDL,VB02,1,dopamine,dop-1
CEPDL,VB02,1,dopamine,dop-3
CEPDL,VB03,1,dopamine,dop-1
CEPDL,VB03,1,dopamine,dop-3
CEPDL,VB04,1,dopamine,dop-1
CEPDL,VB04,1,dopamine,dop-3
CEPDL,VB05,1,dopamine,dop-1
CEPDL,VB05,1,dopamine,dop-3
CEPDL,VB06,1,dopamine,dop-1
CEPDL,VB06,1,dopamine,dop-3
CEPDL,VB07,1,dopamine,dop-1
CEPDL,VB07,1,dopamine,dop-3
CEPDL,VB08,1,dopamine,dop-1
CEPDL,VB08,1,dopamine,dop-3
CEPDL,VB09,1,dopamine,dop-1
CEPDL,VB09,1,dopamine,dop-3
CEPDL,VB10,1,dopamine,dop-1
CEPDL,VB10,1,dopamine,dop-3
CEPDL,VB11,1,dopamine,dop-1
CEPDL,VB11,1,dopamine,dop-3
CEPDL,VD01,1,dopamine,dop-3
CEPDL,VD02,1,dopamine,dop-3
CEPDL,VD03,1,dopamine,dop-3
CEPDL,VD04,1,dopamine,dop-3
CEPDL,VD05,1,dopamine,dop-3
CEPDL,VD06,1,dopamine,dop-3
CEPDL,VD07,1,dopamine,dop-3
CEPDL,VD08,1,dopamine,dop-3
CEPDL,VD09,1,dopamine,dop-3
CEPDL,VD10,1,dopamine,dop-3
CEPDL,VD11,1,dopamine,dop-3
CEPDL,VD12,1,dopamine,dop-3
CEPDL,VD13,1,dopamine,dop-3
CEPDR,ADAL,1,dopamine,dop-5
CEPDR,ADAR,1,dopamine,dop-5
CEPDR,ADEL,1,dopamine,dop-2
CEPDR,ADER,1,dopamine,dop-2
CEPDR,ADFL,1,dopamine,dop-6
CEPDR,ADFR,1,dopamine,dop-6
CEPDR,AIML,1,dopamine,dop-5
CEPDR,AIML,1,dopamine,lgc-53
CEPDR,AIMR,1,dopamine,dop-5
CEPDR,AIMR,1,dopamine,lgc-53
CEPDR,AIYL,1,dopamine,dop-5
CEPDR,AIYR,1,dopamine,dop-5
CEPDR,ALML,1,dopamine,dop-1
CEPDR,ALMR,1,dopamine,dop-1
CEPDR,ALNL,1,dopamine,dop-1
CEPDR,ALNR,1,dopamine,dop-1
CEPDR,AS01,1,dopamine,dop-1
CEPDR,AS01,1,dopamine,dop-3
CEPDR,AS02,1,dopamine,dop-1
CEPDR,AS02,1,dopamine,dop-3
CEPDR,AS03,1,dopamine,dop-1
CEPDR,AS03,1,dopamine,dop-3
CEPDR,AS04,1,dopamine,dop-1
CEPDR,AS04,1,dopamine,dop-3
CEPDR,AS05,1,dopamine,dop-1
CEPDR,AS05,1,dopamine,dop-3
CEPDR,AS06,1,dopamine,dop-1
CEPDR,AS06,1,dopamine,dop-3
CEPDR,AS07,1,dopamine,dop-1
CEPDR,AS07,1,dopamine,dop-3
CEPDR,AS08,1,dopamine,dop-1
CEPDR,AS08,1,dopamine,dop-3
CEPDR,AS09,1,dopamine,dop-1
CEPDR,AS09,1,dopamine,dop-3
CEPDR,AS10,1,dopamine,dop-1
CEPDR,AS10,1,dopamine,dop-3
CEPDR,AS11,1,dopamine,dop-1
CEPDR,AS11,1,dopamine,dop-3
CEPDR,ASEL,1,dopamine,dop-3
CEPDR,ASEL,1,dopamine,dop-5
CEPDR,ASER,1,dopamine,dop-3
CEPDR,ASER,1,dopamine,dop-5
CEPDR,ASGL,1,dopamine,dop-4
CEPDR,ASGR,1,dopamine,dop-4
CEPDR,ASIL,1,dopamine,dop-6
CEPDR,ASIR,1,dopamine,dop-6
CEPDR,ASKL,1,dopamine,dop-3
CEPDR,ASKR,1,dopamine,dop-3
CEPDR,AUAL,1,dopamine,dop-1
CEPDR,AUAR,1,dopamine,dop-1
CEPDR,AVFL,1,dopamine,dop-6
CEPDR,AVFL,1,dopamine,lgc-53
CEPDR,AVFR,1,dopamine,dop-6
CEPDR,AVFR,1,dopamine,lgc-53
CEPDR,AVL,1,dopamine,dop-4
CEPDR,AVM,1,dopamine,dop-1
CEPDR,BDUL,1,dopamine,dop-5
CEPDR,BDUR,1,dopamine,dop-5
CEPDR,CANL,1,dopamine,dop-4
CEPDR,CANL,1,dopamine,lgc-53
CEPDR,CANR,1,dopamine,dop-4
CEPDR,CANR,1,dopamine,lgc-53
CEPDR,CEPDL,1,dopamine,dop-2
CEPDR,CEPDR,1,dopamine,dop-2
CEPDR,CEPVL,1,dopamine,dop-2
CEPDR,CEPVR,1,dopamine,dop-2
CEPDR,DA01,1,dopamine,dop-1
CEPDR,DA01,1,dopamine,dop-3
CEPDR,DA02,1,dopamine,dop-1
CEPDR,DA02,1,dopamine,dop-3
CEPDR,DA03,1,dopamine,dop-1
CEPDR,DA03,1,dopamine,dop-3
CEPDR,DA04,1,dopamine,dop-1
CEPDR,DA04,1,dopamine,dop-3
CEPDR,DA05,1,dopamine,dop-1
CEPDR,DA05,1,dopamine,dop-3
CEPDR,DA06,1,dopamine,dop-1
CEPDR,DA06,1,dopamine,dop-3
CEPDR,DA07,1,dopamine,dop-1
CEPDR,DA07,1,dopamine,dop-3
CEPDR,DA08,1,dopamine,dop-1
CEPDR,DA08,1,dopamine,dop-3
CEPDR,DA09,1,dopamine,dop-1
CEPDR,DA09,1,dopamine,dop-3
CEPDR,DB01,1,dopamine,dop-1
CEPDR,DB01,1,dopamine,dop-3
CEPDR,DB02,1,dopamine,dop-1
CEPDR,DB02,1,dopamine,dop-3
CEPDR,DB03,1,dopamine,dop-1
CEPDR,DB03,1,dopamine,dop-3
CEPDR,DB04,1,dopamine,dop-1
CEPDR,DB04,1,dopamine,dop-3
CEPDR,DB05,1,dopamine,dop-1
CEPDR,DB05,1,dopamine,dop-3
CEPDR,DB06,1,dopamine,dop-1
CEPDR,DB06,1,dopamine,dop-3
CEPDR,DB07,1,dopamine,dop-1
CEPDR,DB07,1,dopamine,dop-3
CEPDR,DD01,1,dopamine,dop-3
CEPDR,DD02,1,dopamine,dop-3
CEPDR,DD03,1,dopamine,dop-3
CEPDR,DD04,1,dopamine,dop-3
CEPDR,DD05,1,dopamine,dop-3
CEPDR,DD06,1,dopamine,dop-3
CEPDR,DVA,1,dopamine,dop-5
CEPDR,FLPL,1,dopamine,lgc-53
CEPDR,FLPR,1,dopamine,lgc-53
CEPDR,HSNL,1,dopamine,lgc-53
CEPDR,HSNR,1,dopamine,lgc-53
CEPDR,I1L,1,dopamine,dop-4
CEPDR,I1R,1,dopamine,dop-4
CEPDR,I2L,1,dopamine,dop-4
CEPDR,I2R,1,dopamine,dop-4
CEPDR,IL2DL,1,dopamine,dop-6
CEPDR,IL2DL,1,dopamine,lgc-53
CEPDR,IL2DR,1,dopamine,dop-6
CEPDR,IL2DR,1,dopamine,lgc-53
CEPDR,IL2L,1,dopamine,dop-6
CEPDR,IL2L,1,dopamine,lgc-53
CEPDR,IL2R,1,dopamine,dop-6
CEPDR,IL2R,1,dopamine,lgc-53
CEPDR,IL2VL,1,dopamine,dop-6
CEPDR,IL2VL,1,dopamine,lgc-53
CEPDR,IL2VR,1,dopamine,dop-6
CEPDR,IL2VR,1,dopamine,lgc-53
CEPDR,M5,1,dopamine,dop-5
CEPDR,MI,1,dopamine,dop-5
CEPDR,NSML,1,dopamine,dop-3
CEPDR,NSMR,1,dopamine,dop-3
CEPDR,OLLL,1,dopamine,dop-6
CEPDR,OLLR,1,dopamine,dop-6
CEPDR,PDA,1,dopamine,dop-2
CEPDR,PDEL,1,dopamine,dop-2
CEPDR,PDER,1,dopamine,dop-2
CEPDR,PHAL,1,dopamine,dop-5
CEPDR,PHAL,1,dopamine,dop-6
CEPDR,PHAR,1,dopamine,dop-5
CEPDR,PHAR,1,dopamine,dop-6
CEPDR,PHBL,1,dopamine,dop-5
CEPDR,PHBR,1,dopamine,dop-5
CEPDR,PHCL,1,dopamine,dop-1
CEPDR,PHCR,1,dopamine,dop-1
CEPDR,PLML,1,dopamine,dop-1
CEPDR,PLMR,1,dopamine,dop-1
CEPDR,PLNL,1,dopamine,dop-1
CEPDR,PLNR,1,dopamine,dop-1
CEPDR,PQR,1,dopamine,dop-4
CEPDR,PVDL,1,dopamine,dop-1
CEPDR,PVDL,1,dopamine,dop-3
CEPDR,PVDL,1,dopamine,lgc-53
CEPDR,PVDR,1,dopamine,dop-1
CEPDR,PVDR,1,dopamine,dop-3
CEPDR,PVDR,1,dopamine,lgc-53
CEPDR,PVPR,1,dopamine,lgc-53
CEPDR,PVQL,1,dopamine,dop-1
CEPDR,PVQL,1,dopamine,dop-6
CEPDR,PVQR,1,dopamine,dop-1
CEPDR,PVQR,1,dopamine,dop-6
CEPDR,PVT,1,dopamine,dop-5
CEPDR,RIAL,1,dopamine,dop-2
CEPDR,RIAR,1,dopamine,dop-2
CEPDR,RIBL,1,dopamine,dop-1
CEPDR,RIBL,1,dopamine,dop-5
CEPDR,RIBL,1,dopamine,dop-6
CEPDR,RIBR,1,dopamine,dop-1
CEPDR,RIBR,1,dopamine,dop-5
CEPDR,RIBR,1,dopamine,dop-6
CEPDR,RICL,1,dopamine,dop-3
CEPDR,RICR,1,dopamine,dop-3
CEPDR,RID,1,dopamine,dop-2
CEPDR,RIH,1,dopamine,dop-6
CEPDR,RIML,1,dopamine,dop-1
CEPDR,RIMR,1,dopamine,dop-1
CEPDR,RIS,1,dopamine,dop-1
CEPDR,SIADL,1,dopamine,dop-2
CEPDR,SIADL,1,dopamine,dop-3
CEPDR,SIADR,1,dopamine,dop-2
CEPDR,SIADR,1,dopamine,dop-3
CEPDR,SIAVL,1,dopamine,dop-2
CEPDR,SIAVL,1,dopamine,dop-3
CEPDR,SIAVR,1,dopamine,dop-2
CEPDR,SIAVR,1,dopamine,dop-3
CEPDR,SIBDL,1,dopamine,dop-2
CEPDR,SIBDR,1,dopamine,dop-2
CEPDR,SIBVL,1,dopamine,dop-2
CEPDR,SIBVR,1,dopamine,dop-2
CEPDR,URADL,1,dopamine,dop-6
CEPDR,URADR,1,dopamine,dop-6
CEPDR,URAVL,1,dopamine,dop-6
CEPDR,URAVR,1,dopamine,dop-6
CEPDR,URXL,1,dopamine,dop-6
CEPDR,URXR,1,dopamine,dop-6
CEPDR,URYDL,1,dopamine,lgc-53
CEPDR,URYDR,1,dopamine,lgc-53
CEPDR,URYVL,1,dopamine,lgc-53
CEPDR,URYVR,1,dopamine,lgc-53
CEPDR,VA01,1,dopamine,dop-1
CEPDR,VA01,1,dopamine,dop-3
CEPDR,VA01,1,dopamine,lgc-53
CEPDR,VA02,1,dopamine,dop-1
CEPDR,VA02,1,dopamine,dop-3
CEPDR,VA02,1,dopamine,lgc-53
CEPDR,VA03,1,dopamine,dop-1
CEPDR,VA03,1,dopamine,dop-3
CEPDR,VA03,1,dopamine,lgc-53
CEPDR,VA04,1,dopamine,dop-1
CEPDR,VA04,1,dopamine,dop-3
CEPDR,VA04,1,dopamine,lgc-53
CEPDR,VA05,1,dopamine,dop-1
CEPDR,VA05,1,dopamine,dop-3
CEPDR,VA05,1,dopamine,lgc-53
CEPDR,VA06,1,dopamine,dop-1
CEPDR,VA06,1,dopamine,dop-3
CEPDR,VA06,1,dopamine,lgc-53
CEPDR,VA07,1,dopamine,dop-1
CEPDR,VA07,1,dopamine,dop-3
CEPDR,VA07,1,dopamine,lgc-53
CEPDR,VA08,1,dopamine,dop-1
CEPDR,VA08,1,dopamine,dop-3
CEPDR,VA08,1,dopamine,lgc-53
CEPDR,VA09,1,dopamine,dop-1
CEPDR,VA09,1,dopamine,dop-3
CEPDR,VA09,1,dopamine,lgc-53
CEPDR,VA10,1,dopamine,dop-1
CEPDR,VA10,1,dopamine,dop-3
CEPDR,VA10,1,dopamine,lgc-53
CEPDR,VA11,1,dopamine,dop-1
CEPDR,VA11,1,dopamine,dop-3
CEPDR,VA11,1,dopamine,lgc-53
CEPDR,VA12,1,dopamine,dop-1
CEPDR,VA12,1,dopamine,dop-3
CEPDR,VA12,1,dopamine,lgc-53
CEPDR,VB01,1,dopamine,dop-1
CEPDR,VB01,1,dopamine,dop-3
CEPDR,VB02,1,dopamine,dop-1
CEPDR,VB02,1,dopamine,dop-3
CEPDR,VB03,1,dopamine,dop-1
CEPDR,VB03,1,dopamine,dop-3
CEPDR,VB04,1,dopamine,dop-1
CEPDR,VB04,1,dopamine,dop-3
CEPDR,VB05,1,dopamine,dop-1
CEPDR,VB05,1,dopamine,dop-3
CEPDR,VB06,1,dopamine,dop-1
CEPDR,VB06,1,dopamine,dop-3
CEPDR,VB07,1,dopamine,dop-1
CEPDR,VB07,1,dopamine,dop-3
CEPDR,VB08,1,dopamine,dop-1
CEPDR,VB08,1,dopamine,dop-3
CEPDR,VB09,1,dopamine,dop-1
CEPDR,VB09,1,dopamine,dop-3
CEPDR,VB10,1,dopamine,dop-1
CEPDR,VB10,1,dopamine,dop-3
CEPDR,VB11,1,dopamine,dop-1
CEPDR,VB11,1,dopamine,dop-3
CEPDR,VD01,1,dopamine,dop-3
CEPDR,VD02,1,dopamine,dop-3
CEPDR,VD03,1,dopamine,dop-3
CEPDR,VD04,1,dopamine,dop-3
CEPDR,VD05,1,dopamine,dop-3
CEPDR,VD06,1,dopamine,dop-3
CEPDR,VD07,1,dopamine,dop-3
CEPDR,VD08,1,dopamine,dop-3
CEPDR,VD09,1,dopamine,dop-3
CEPDR,VD10,1,dopamine,dop-3
CEPDR,VD11,1,dopamine,dop-3
CEPDR,VD12,1,dopamine,dop-3
CEPDR,VD13,1,dopamine,dop-3
CEPVL,ADAL,1,dopamine,dop-5
CEPVL,ADAR,1,dopamine,dop-5
CEPVL,ADEL,1,dopamine,dop-2
CEPVL,ADER,1,dopamine,dop-2
CEPVL,ADFL,1,dopamine,dop-6
CEPVL,ADFR,1,dopamine,dop-6
CEPVL,AIML,1,dopamine,dop-5
CEPVL,AIML,1,dopamine,lgc-53
CEPVL,AIMR,1,dopamine,dop-5
CEPVL,AIMR,1,dopamine,lgc-53
CEPVL,AIYL,1,dopamine,dop-5
CEPVL,AIYR,1,dopamine,dop-5
CEPVL,ALML,1,dopamine,dop-1
CEPVL,ALMR,1,dopamine,dop-1
CEPVL,ALNL,1,dopamine,dop-1
CEPVL,ALNR,1,dopamine,dop-1
CEPVL,AS01,1,dopamine,dop-1
CEPVL,AS01,1,dopamine,dop-3
CEPVL,AS02,1,dopamine,dop-1
CEPVL,AS02,1,dopamine,dop-3
CEPVL,AS03,1,dopamine,dop-1
CEPVL,AS03,1,dopamine,dop-3
CEPVL,AS04,1,dopamine,dop-1
CEPVL,AS04,1,dopamine,dop-3
CEPVL,AS05,1,dopamine,dop-1
CEPVL,AS05,1,dopamine,dop-3
CEPVL,AS06,1,dopamine,dop-1
CEPVL,AS06,1,dopamine,dop-3
CEPVL,AS07,1,dopamine,dop-1
CEPVL,AS07,1,dopamine,dop-3
CEPVL,AS08,1,dopamine,dop-1
CEPVL,AS08,1,dopamine,dop-3
CEPVL,AS09,1,dopamine,dop-1
CEPVL,AS09,1,dopamine,dop-3
CEPVL,AS10,1,dopamine,dop-1
CEPVL,AS10,1,dopamine,dop-3
CEPVL,AS11,1,dopamine,dop-1
CEPVL,AS11,1,dopamine,dop-3
CEPVL,ASEL,1,dopamine,dop-3
CEPVL,ASEL,1,dopamine,dop-5
CEPVL,ASER,1,dopamine,dop-3
CEPVL,ASER,1,dopamine,dop-5
CEPVL,ASGL,1,dopamine,dop-4
CEPVL,ASGR,1,dopamine,dop-4
CEPVL,ASIL,1,dopamine,dop-6
CEPVL,ASIR,1,dopamine,dop-6
CEPVL,ASKL,1,dopamine,dop-3
CEPVL,ASKR,1,dopamine,dop-3
CEPVL,AUAL,1,dopamine,dop-1
CEPVL,AUAR,1,dopamine,dop-1
CEPVL,AVFL,1,dopamine,dop-6
CEPVL,AVFL,1,dopamine,lgc-53
CEPVL,AVFR,1,dopamine,dop-6
CEPVL,AVFR,1,dopamine,lgc-53
CEPVL,AVL,1,dopamine,dop-4
CEPVL,AVM,1,dopamine,dop-1
CEPVL,BDUL,1,dopamine,dop-5
CEPVL,BDUR,1,dopamine,dop-5
CEPVL,CANL,1,dopamine,dop-4
CEPVL,CANL,1,dopamine,lgc-53
CEPVL,CANR,1,dopamine,dop-4
CEPVL,CANR,1,dopamine,lgc-53
CEPVL,CEPDL,1,dopamine,dop-2
CEPVL,CEPDR,1,dopamine,dop-2
CEPVL,CEPVL,1,dopamine,dop-2
CEPVL,CEPVR,1,dopamine,dop-2
CEPVL,DA01,1,dopamine,dop-1
CEPVL,DA01,1,dopamine,dop-3
CEPVL,DA02,1,dopamine,dop-1
CEPVL,DA02,1,dopamine,dop-3
CEPVL,DA03,1,dopamine,dop-1
CEPVL,DA03,1,dopamine,dop-3
CEPVL,DA04,1,dopamine,dop-1
CEPVL,DA04,1,dopamine,dop-3
CEPVL,DA05,1,dopamine,dop-1
CEPVL,DA05,1,dopamine,dop-3
CEPVL,DA06,1,dopamine,dop-1
CEPVL,DA06,1,dopamine,dop-3
CEPVL,DA07,1,dopamine,dop-1
CEPVL,DA07,1,dopamine,dop-3
CEPVL,DA08,1,dopamine,dop-1
CEPVL,DA08,1,dopamine,dop-3
CEPVL,DA09,1,dopamine,dop-1
CEPVL,DA09,1,dopamine,dop-3
CEPVL,DB01,1,dopamine,dop-1
CEPVL,DB01,1,dopamine,dop-3
CEPVL,DB02,1,dopamine,dop-1
CEPVL,DB02,1,dopamine,dop-3
CEPVL,DB03,1,dopamine,dop-1
CEPVL,DB03,1,dopamine,dop-3
CEPVL,DB04,1,dopamine,dop-1
CEPVL,DB04,1,dopamine,dop-3
CEPVL,DB05,1,dopamine,dop-1
CEPVL,DB05,1,dopamine,dop-3
CEPVL,DB06,1,dopamine,dop-1
CEPVL,DB06,1,dopamine,dop-3
CEPVL,DB07,1,dopamine,dop-1
CEPVL,DB07,1,dopamine,dop-3
CEPVL,DD01,1,dopamine,dop-3
CEPVL,DD02,1,dopamine,dop-3
CEPVL,DD03,1,dopamine,dop-3
CEPVL,DD04,1,dopamine,dop-3
CEPVL,DD05,1,dopamine,dop-3
CEPVL,DD06,1,dopamine,dop-3
CEPVL,DVA,1,dopamine,dop-5
CEPVL,FLPL,1,dopamine,lgc-53
CEPVL,FLPR,1,dopamine,lgc-53
CEPVL,HSNL,1,dopamine,lgc-53
CEPVL,HSNR,1,dopamine,lgc-53
CEPVL,I1L,1,dopamine,dop-4
CEPVL,I1R,1,dopamine,dop-4
CEPVL,I2L,1,dopamine,dop-4
CEPVL,I2R,1,dopamine,dop-4
CEPVL,IL2DL,1,dopamine,dop-6
CEPVL,IL2DL,1,dopamine,lgc-53
CEPVL,IL2DR,1,dopamine,dop-6
CEPVL,IL2DR,1,dopamine,lgc-53
CEPVL,IL2L,1,dopamine,dop-6
CEPVL,IL2L,1,dopamine,lgc-53
CEPVL,IL2R,1,dopamine,dop-6
CEPVL,IL2R,1,dopamine,lgc-53
CEPVL,IL2VL,1,dopamine,dop-6
CEPVL,IL2VL,1,dopamine,lgc-53
CEPVL,IL2VR,1,dopamine,dop-6
CEPVL,IL2VR,1,dopamine,lgc-53
CEPVL,M5,1,dopamine,dop-5
CEPVL,MI,1,dopamine,dop-5
CEPVL,NSML,1,dopamine,dop-3
CEPVL,NSMR,1,dopamine,dop-3
CEPVL,OLLL,1,dopamine,dop-6
CEPVL,OLLR,1,dopamine,dop-6
CEPVL,PDA,1,dopamine,dop-2
CEPVL,PDEL,1,dopamine,dop-2
CEPVL,PDER,1,dopamine,dop-2
CEPVL,PHAL,1,dopamine,dop-5
CEPVL,PHAL,1,dopamine,dop-6
CEPVL,PHAR,1,dopamine,dop-5
CEPVL,PHAR,1,dopamine,dop-6
CEPVL,PHBL,1,dopamine,dop-5
CEPVL,PHBR,1,dopamine,dop-5
CEPVL,PHCL,1,dopamine,dop-1
CEPVL,PHCR,1,dopamine,dop-1
CEPVL,PLML,1,dopamine,dop-1
CEPVL,PLMR,1,dopamine,dop-1
CEPVL,PLNL,1,dopamine,dop-1
CEPVL,PLNR,1,dopamine,dop-1
CEPVL,PQR,1,dopamine,dop-4
CEPVL,PVDL,1,dopamine,dop-1
CEPVL,PVDL,1,dopamine,dop-3
CEPVL,PVDL,1,dopamine,lgc-53
CEPVL,PVDR,1,dopamine,dop-1
CEPVL,PVDR,1,dopamine,dop-3
CEPVL,PVDR,1,dopamine,lgc-53
CEPVL,PVPR,1,dopamine,lgc-53
CEPVL,PVQL,1,dopamine,dop-1
CEPVL,PVQL,1,dopamine,dop-6
CEPVL,PVQR,1,dopamine,dop-1
CEPVL,PVQR,1,dopamine,dop-6
CEPVL,PVT,1,dopamine,dop-5
CEPVL,RIAL,1,dopamine,dop-2
CEPVL,RIAR,1,dopamine,dop-2
CEPVL,RIBL,1,dopamine,dop-1
CEPVL,RIBL,1,dopamine,dop-5
CEPVL,RIBL,1,dopamine,dop-6
CEPVL,RIBR,1,dopamine,dop-1
CEPVL,RIBR,1,dopamine,dop-5
CEPVL,RIBR,1,dopamine,dop-6
CEPVL,RICL,1,dopamine,dop-3
CEPVL,RICR,1,dopamine,dop-3
CEPVL,RID,1,dopamine,dop-2
CEPVL,RIH,1,dopamine,dop-6
CEPVL,RIML,1,dopamine,dop-1
CEPVL,RIMR,1,dopamine,dop-1
CEPVL,RIS,1,dopamine,dop-1
CEPVL,SIADL,1,dopamine,dop-2
CEPVL,SIADL,1,dopamine,dop-3
CEPVL,SIADR,1,dopamine,dop-2
CEPVL,SIADR,1,dopamine,dop-3
CEPVL,SIAVL,1,dopamine,dop-2
CEPVL,SIAVL,1,dopamine,dop-3
CEPVL,SIAVR,1,dopamine,dop-2
CEPVL,SIAVR,1,dopamine,dop-3
CEPVL,SIBDL,1,dopamine,dop-2
CEPVL,SIBDR,1,dopamine,dop-2
CEPVL,SIBVL,1,dopamine,dop-2
CEPVL,SIBVR,1,dopamine,dop-2
CEPVL,URADL,1,dopamine,dop-6
CEPVL,URADR,1,dopamine,dop-6
CEPVL,URAVL,1,dopamine,dop-6
CEPVL,URAVR,1,dopamine,dop-6
CEPVL,URXL,1,dopamine,dop-6
CEPVL,URXR,1,dopamine,dop-6
CEPVL,URYDL,1,dopamine,lgc-53
CEPVL,URYDR,1,dopamine,lgc-53
CEPVL,URYVL,1,dopamine,lgc-53
CEPVL,URYVR,1,dopamine,lgc-53
CEPVL,VA01,1,dopamine,dop-1
CEPVL,VA01,1,dopamine,dop-3
CEPVL,VA01,1,dopamine,lgc-53
CEPVL,VA02,1,dopamine,dop-1
CEPVL,VA02,1,dopamine,dop-3
CEPVL,VA02,1,dopamine,lgc-53
CEPVL,VA03,1,dopamine,dop-1
CEPVL,VA03,1,dopamine,dop-3
CEPVL,VA03,1,dopamine,lgc-53
CEPVL,VA04,1,dopamine,dop-1
CEPVL,VA04,1,dopamine,dop-3
CEPVL,VA04,1,dopamine,lgc-53
CEPVL,VA05,1,dopamine,dop-1
CEPVL,VA05,1,dopamine,dop-3
CEPVL,VA05,1,dopamine,lgc-53
CEPVL,VA06,1,dopamine,dop-1
CEPVL,VA06,1,dopamine,dop-3
CEPVL,VA06,1,dopamine,lgc-53
CEPVL,VA07,1,dopamine,dop-1
CEPVL,VA07,1,dopamine,dop-3
CEPVL,VA07,1,dopamine,lgc-53
CEPVL,VA08,1,dopamine,dop-1
CEPVL,VA08,1,dopamine,dop-3
CEPVL,VA08,1,dopamine,lgc-53
CEPVL,VA09,1,dopamine,dop-1
CEPVL,VA09,1,dopamine,dop-3
CEPVL,VA09,1,dopamine,lgc-53
CEPVL,VA10,1,dopamine,dop-1
CEPVL,VA10,1,dopamine,dop-3
CEPVL,VA10,1,dopamine,lgc-53
CEPVL,VA11,1,dopamine,dop-1
CEPVL,VA11,1,dopamine,dop-3
CEPVL,VA11,1,dopamine,lgc-53
CEPVL,VA12,1,dopamine,dop-1
CEPVL,VA12,1,dopamine,dop-3
CEPVL,VA12,1,dopamine,lgc-53
CEPVL,VB01,1,dopamine,dop-1
CEPVL,VB01,1,dopamine,dop-3
CEPVL,VB02,1,dopamine,dop-1
CEPVL,VB02,1,dopamine,dop-3
CEPVL,VB03,1,dopamine,dop-1
CEPVL,VB03,1,dopamine,dop-3
CEPVL,VB04,1,dopamine,dop-1
CEPVL,VB04,1,dopamine,dop-3
CEPVL,VB05,1,dopamine,dop-1
CEPVL,VB05,1,dopamine,dop-3
CEPVL,VB06,1,dopamine,dop-1
CEPVL,VB06,1,dopamine,dop-3
CEPVL,VB07,1,dopamine,dop-1
CEPVL,VB07,1,dopamine,dop-3
CEPVL,VB08,1,dopamine,dop-1
CEPVL,VB08,1,dopamine,dop-3
CEPVL,VB09,1,dopamine,dop-1
CEPVL,VB09,1,dopamine,dop-3
CEPVL,VB10,1,dopamine,dop-1
CEPVL,VB10,1,dopamine,dop-3
CEPVL,VB11,1,dopamine,dop-1
CEPVL,VB11,1,dopamine,dop-3
CEPVL,VD01,1,dopamine,dop-3
CEPVL,VD02,1,dopamine,dop-3
CEPVL,VD03,1,dopamine,dop-3
CEPVL,VD04,1,dopamine,dop-3
CEPVL,VD05,1,dopamine,dop-3
CEPVL,VD06,1,dopamine,dop-3
CEPVL,VD07,1,dopamine,dop-3
CEPVL,VD08,1,dopamine,dop-3
CEPVL,VD09,1,dopamine,dop-3
CEPVL,VD10,1,dopamine,dop-3
CEPVL,VD11,1,dopamine,dop-3
CEPVL,VD12,1,dopamine,dop-3
CEPVL,VD13,1,dopamine,dop-3
CEPVR,ADAL,1,dopamine,dop-5
CEPVR,ADAR,1,dopamine,dop-5
CEPVR,ADEL,1,dopamine,dop-2
CEPVR,ADER,1,dopamine,dop-2
CEPVR,ADFL,1,dopamine,dop-6
CEPVR,ADFR,1,dopamine,dop-6
CEPVR,AIML,1,dopamine,dop-5
CEPVR,AIML,1,dopamine,lgc-53
CEPVR,AIMR,1,dopamine,dop-5
CEPVR,AIMR,1,dopamine,lgc-53
CEPVR,AIYL,1,dopamine,dop-5
CEPVR,AIYR,1,dopamine,dop-5
CEPVR,ALML,1,dopamine,dop-1
CEPVR,ALMR,1,dopamine,dop-1
CEPVR,ALNL,1,dopamine,dop-1
CEPVR,ALNR,1,dopamine,dop-1
CEPVR,AS01,1,dopamine,dop-1
CEPVR,AS01,1,dopamine,dop-3
CEPVR,AS02,1,dopamine,dop-1
CEPVR,AS02,1,dopamine,dop-3
CEPVR,AS03,1,dopamine,dop-1
CEPVR,AS03,1,dopamine,dop-3
CEPVR,AS04,1,dopamine,dop-1
CEPVR,AS04,1,dopamine,dop-3
CEPVR,AS05,1,dopamine,dop-1
CEPVR,AS05,1,dopamine,dop-3
CEPVR,AS06,1,dopamine,dop-1
CEPVR,AS06,1,dopamine,dop-3
CEPVR,AS07,1,dopamine,dop-1
CEPVR,AS07,1,dopamine,dop-3
CEPVR,AS08,1,dopamine,dop-1
CEPVR,AS08,1,dopamine,dop-3
CEPVR,AS09,1,dopamine,dop-1
CEPVR,AS09,1,dopamine,dop-3
CEPVR,AS10,1,dopamine,dop-1
CEPVR,AS10,1,dopamine,dop-3
CEPVR,AS11,1,dopamine,dop-1
CEPVR,AS11,1,dopamine,dop-3
CEPVR,ASEL,1,dopamine,dop-3
CEPVR,ASEL,1,dopamine,dop-5
CEPVR,ASER,1,dopamine,dop-3
CEPVR,ASER,1,dopamine,dop-5
CEPVR,ASGL,1,dopamine,dop-4
CEPVR,ASGR,1,dopamine,dop-4
CEPVR,ASIL,1,dopamine,dop-6
CEPVR,ASIR,1,dopamine,dop-6
CEPVR,ASKL,1,dopamine,dop-3
CEPVR,ASKR,1,dopamine,dop-3
